id	text	label
2885	suggest movies and songs that i would like but that aren't necessarily like ones i've already said i like	recommendation/movies
2886	would you check and confirm last thing said please.	general/confirm
2887	please check episode number thirty nine	play/podcasts
2888	what asian restaurants nearby offer to go food	takeaway/query
2889	please book me a taxi uber	transport/taxi
2890	are there any special events in my town	recommendation/events
2891	run indian folk song	play/music
2892	i need the time zone from london england instead of central time zone	datetime/convert
2893	what is the weather forecast for chicago	weather/query
2894	is today march sixth	datetime/query
2895	what is the current exchange rate from u. s. d. to rupies	qa/currency
2896	i need a train ticket traveling to new york in may	transport/ticket
2897	can you please confirm detail.	general/confirm
2898	what's the exchange between u. s. d. and cad	qa/currency
2899	open jokes	general/joke
2900	open email	email/query
2901	please start over.	general/repeat
2902	will it rain	weather/query
2903	cancel my three pm alarm	alarm/remove
2904	open stock price for name	qa/stock
2905	begin vacuum cleaning	iot/cleaning
2906	how will be the weather at night	weather/query
2907	do i need to wear sunscreen today	weather/query
2908	cnn	news/query
2909	what are the offers in uber eats	takeaway/order
2910	change the lights to a different hue	iot/hue_lightchange
2911	i like to be it	music/likeness
2912	check the status of my pizza hut order please	takeaway/query
2913	what's traffic look like over the golden gate bridge	transport/traffic
2914	what time do i work tomorrow	calendar/query
2915	recommend a blue grass band event within twenty miles of manchester ma this week	recommendation/events
2916	please confirm the weather for the thirteenth of this month	weather/query
2917	what is trending in tech today	news/query
2918	what's on my schedule this week	calendar/query
2919	check someone's recent emails	email/query
2920	remove my six am alarm	alarm/remove
2921	play song aces high	play/music
2922	tell sean i appreciate him reaching out to me	email/sendemail
2923	do i have coffee on the grocery list	lists/query
2924	thank you very much for listening.	general/praise
2925	when can i pick up my order	takeaway/query
2926	do i have any private messages on any social media	social/query
2927	how do you solve three two	qa/maths
2928	yeap you've gotten that correcly.	general/affirm
2929	delete shopping from my list	lists/remove
2930	switch light to lowest level in dining area	iot/hue_lightdim
2931	what's happening around town	recommendation/events
2932	tell me the exact arrival time of train from newcastle to edinburgh	transport/query
2933	put hamburger on my grocery list	lists/createoradd
2934	play seven habits of effective people	play/audiobook
2935	remind me to go grocery shopping today	calendar/set
2936	what's two plus two	qa/maths
2937	turn on the wemo plug socket to connect my charger to it	iot/wemo_on
2938	would you elaborate again to me please.	general/explain
2939	could you harvest the crops in farmvile	play/game
2940	brighten my bedroom light	iot/hue_lightup
2941	what is mary s.'s birthday	email/querycontact
2942	can you check and confirm details.	general/confirm
2943	do not mind.	general/dontcare
2944	repeat all	music/settings
2945	give me the product review from gamespot about the nintendo switch	general/quirky
2946	my facebook update in every three hour should be available	social/query
2947	please alert me to the time	datetime/query
2948	tell me the movie with best imdb ratings going on in theatres near me	recommendation/movies
2949	i want to listen to classical music	play/music
2950	please recommend a restaurant in seattle	recommendation/locations
2951	check my email messages	email/query
2952	let me know about current traffic in carmen drive	transport/traffic
2953	raise living room lights half way	iot/hue_lightup
2954	what is the latest headline news from this newsource	news/query
2955	add carl's email to my contact	email/addcontact
2956	hail taxi	transport/taxi
2957	what the highest likes on facebook	social/query
2958	bring up all the runner lights	iot/hue_lightup
2959	i need to know where to get chicken wings in benton ar	recommendation/locations
2960	on all the button on dashboard	iot/wemo_on
2961	order chinese for delivery	takeaway/order
2962	would you please check my last command.	general/confirm
2963	where can i get shawarma in this area	recommendation/locations
2964	how do i get to starbucks	transport/query
2965	the song in background is cool	music/likeness
2966	order one coffee from nearest coffee shop	iot/coffee
2967	what song is playing	music/query
2968	i'd like you check and confirm that please.	general/confirm
2969	send an email to peter and ask him how is he now can i do something to help him	email/sendemail
2970	i want to listen jazz	play/music
2971	give me a description of iron fist on netflix	qa/definition
2972	tell me what's on my holiday list	lists/query
2973	carlos linux upgrade email	email/query
2974	siri what is dollars in yen	qa/currency
2975	i want you to remove the item from the list	lists/remove
2976	add this email address to my contacts and send an email to	email/addcontact
2977	how far is parana river	qa/factoid
2978	you are hero,, olly.	general/praise
2979	delete all of my appointments with dr smith this week	calendar/remove
2980	find transportation to rome	transport/taxi
2981	find me a recipe for carrot soup	cooking/recipe
2982	olly would you shut off.	general/commandstop
2983	can you look up train ticket prices for me	transport/query
2984	get me an uber please	transport/taxi
2985	make my iroomba clean the living room	iot/cleaning
2986	give me directions for the place	transport/query
2987	what is the current time right now	datetime/query
2988	take away all events	calendar/remove
2989	should i take an umbrella today	weather/query
2990	let's play a game of trivia	play/game
2991	tell me about new emails	email/query
2992	i wouldn't really bother, olly.	general/dontcare
2993	set list	lists/createoradd
2994	send a tweet to company	social/post
2995	can you tell me what said once more.	general/repeat
2996	thank you for doing it, olly.	general/praise
2997	remove all alarms if any	alarm/remove
2998	am i busy on Wednesday evening	calendar/query
2999	i want to know if the olive garden provides takeaway	takeaway/query
3000	what is the current weather conditions in chicago illinois	weather/query
3001	calendar event send invite bill malinda	calendar/set
3002	what alarms do i all have set	alarm/query
3003	please remove any alarms that i have set	alarm/remove
3004	celeb news	news/query
3005	cook me some oats	cooking/recipe
3006	yeah you did the command correcly.	general/affirm
3007	turn off smart socket	iot/wemo_off
3008	is the meeting scheduled for tomorrow	calendar/query
3009	delete that item from my list	lists/remove
3010	hey whatsapp	general/quirky
3011	do you know what day it is	datetime/query
3012	turn off all alarms	alarm/remove
3013	switch lights to red tone	iot/hue_lightchange
3014	how do i set the timer on my coffee machine	iot/coffee
3015	do i have the contact of tara john	email/querycontact
3016	start playing ringcast	play/podcasts
3017	clear list	lists/remove
3018	say again.	general/repeat
3019	what new movies are good	recommendation/movies
3020	when do i need to leave to pick up my order	takeaway/query
3021	what's coming up this week	calendar/query
3022	play closer music track	play/music
3023	what is the headline from today's morning local news	news/query
3024	do i have any alarms set for six am tomorrow	alarm/query
3025	i did not say it.	general/negate
3026	convert twenty one thirty from gtm four to g. m. t. four thirty	datetime/convert
3027	tell me a joke about birds	general/joke
3028	can you tell me whats on my shopping list	lists/query
3029	nine hundred and ninety nine fm is currently playing what music	music/query
3030	can you try again please.	general/repeat
3031	will you say once again please.	general/repeat
